track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1c4KOXx8kgp7uSsMYG6q9v,T. M. Soundararajan,Karpanai Endralum,Karpanai Endralum,47,177253,False,0.581,0.582,4,-6.574,0,0.0348,0.728,6.73e-05,0.234,0.818,98.391,4,k-pop
65LacQaIIbzQG19gUhnrZV,Vijay Antony;VV Prassanna;Supriya Joshi,Velayudham (Original Motion Picture Soundtrack),Molachu Moonu,48,292546,False,0.71,0.519,1,-9.507,1,0.0348,0.709,0.000397,0.074,0.81,149.982,1,k-pop
7DVuGLrkpXNik5aUIiJ5Yu,Ilaiyaraaja;K. S. Chithra,Karakattakkaran (Original Motion Picture Soundtrack),Indha Maan,48,275575,False,0.674,0.311,10,-11.729,0,0.0271,0.886,2.95e-05,0.107,0.595,93.744,3,k-pop
074NgeLzrXD9hQ5O3iNIcY,ONE OK ROCK,Rock Brandneu,Save Yourself,1,197995,False,0.503,0.849,5,-2.709,1,0.0615,0.00428,0.0,0.0667,0.762,165.096,4,k-pop
3ykmGVUDYCpdG04Eaw40pX,Ilaiyaraaja;K. S. Chithra,Muthal Mariyathai (Original Motion Picture Soundtrack),Antha Nilava Thaan,47,271751,False,0.62,0.507,1,-7.234,1,0.145,0.622,0.443,0.0615,0.661,76.713,4,k-pop
3re0HrBkLNV2lfHoTtSOgy,Ilaiyaraaja;Sunidhi Chauhan,Neethaane En Ponvasantham (Original Motion Picture Soundtrack),Mudhal Murai,48,235733,False,0.62,0.725,11,-5.606,0,0.0466,0.38,4.62e-06,0.0922,0.706,91.877,4,k-pop
70sKIAQgaVN2zWEEyOpyMZ,BTS;Juice WRLD,All Night (BTS World Original Soundtrack) [Pt. 3],All Night (BTS World Original Soundtrack) [Pt. 3],67,216873,False,0.725,0.706,5,-4.766,1,0.121,0.193,0.0,0.109,0.667,120.042,4,k-pop
2PcJoVkfjcbvoqBxV1Nj7y,Jay Park,EVERYTHING YOU WANTED,All I Wanna Do,67,209392,True,0.613,0.668,8,-6.867,1,0.267,0.245,0.0,0.0735,0.509,96.176,4,k-pop
37YoRLUu1qId0ewavgvnkG,LE SSERAFIM,FEARLESS,Blue Flame,75,201894,False,0.781,0.725,4,-3.571,0,0.0452,0.0281,0.0,0.0761,0.765,112.045,4,k-pop
3thIARBf9vzQXQYuaOf8Wd,Jubin Nautiyal;Rocky - Shiv,Chitthi,Chitthi,47,229912,False,0.729,0.52,5,-6.586,0,0.0258,0.562,0.000893,0.101,0.458,114.973,4,k-pop
2ujA6F1cpk3m8lsPE5aKua,EXO,THE WAR - The 4th Album,The Eve,66,176026,False,0.636,0.702,0,-5.352,0,0.0334,0.0223,0.0,0.293,0.516,135.104,4,k-pop
6c1QaQHdDhtFMfUkhueuXK,Red Velvet - IRENE & SEULGI,Monster - The 1st Mini Album,Monster,67,178413,False,0.631,0.748,4,-2.569,0,0.0488,0.212,0.0,0.537,0.351,115.665,4,k-pop
3LTwMQ9kkn5VVhP3jipBlR,BTS,Wings,Stigma,67,216063,False,0.566,0.475,0,-5.556,0,0.089,0.148,0.0,0.139,0.335,136.442,4,k-pop
1R6qeTvAvaxB7hydIYVIY8,MINO;ZICO,Show Me the Money 4 Episode 6,Okay Dokey,63,248202,False,0.828,0.61,1,-4.23,1,0.0528,0.00544,0.0,0.158,0.311,126.011,4,k-pop
12vQ7ibaaSbRfBnCWHyfx6,Jubin Nautiyal,Sonali Cable (Original Motion Picture Soundtrack),Ek Mulaqat - Jubin,48,313835,False,0.577,0.648,8,-7.592,0,0.0327,0.371,0.0,0.286,0.349,89.98,4,k-pop
2xrpJezRvcgajTFSE3vDcX,Anuradha Paudwal,Chhath Pooja Special - Non Stop Chhath Pooja Geet 2020,"Uga Ho Surujdev Bhel Bhinsarva (From ""Chhath Pooja Ke Geet"")",49,357696,False,0.557,0.331,5,-10.184,0,0.0269,0.786,0.0026,0.0743,0.506,108.208,1,k-pop
3BPoSr2pO34Aan6alFfVto,MOMOLAND,GREAT!,BBoom BBoom,66,208863,False,0.785,0.744,3,-4.249,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018,4,k-pop
1x7T34ntvHETqgVeYVK2Jm,Alka Yagnik;Sonu Nigam,Lucky: No Time For Love,Chori Chori,48,324880,False,0.722,0.709,11,-11.435,1,0.143,0.558,0.0,0.203,0.945,97.991,4,k-pop
1Q5SpQeocfNXefx76svqkl,NCT U,NCT RESONANCE Pt. 1 - The 2nd Album,Make A Wish (Birthday Song),66,229400,False,0.732,0.795,8,-2.263,1,0.1,0.0632,0.0,0.0569,0.693,100.954,4,k-pop
72ysGFB4mZTgQsPqN9PzPS,CL,Hello Bitches,Hello Bitches,66,178177,False,0.714,0.884,11,-2.932,1,0.113,0.00985,0.0,0.439,0.584,145.075,4,k-pop
5aoMNay3OMZEs3uIbNUaut,Shachina Heggar,Dibbaradindi,Dibbaradindi,46,243442,False,0.828,0.761,6,-6.197,0,0.0376,0.0734,2.98e-05,0.0623,0.897,122.008,4,k-pop
6WXzd4sLgTRu4YLRikRHbU,Jagjit Singh;Chitra Singh,Saath Saath,Yeh Tera Ghar Yeh Mera Ghar,48,314133,False,0.668,0.626,7,-7.304,1,0.0307,0.51,0.0,0.337,0.8,119.407,3,k-pop
2hPJcTRIOEqCWTMpYQZNnr,BLACKPINK,BORN PINK,Typa Girl,61,179172,False,0.917,0.596,7,-7.378,1,0.0914,0.0555,0.0,0.667,0.511,131.96,4,k-pop
3yRoV3XxY866zW6PZuwzXy,Alka Yagnik,Tezaab,Ek Do Teen Char,48,457280,False,0.423,0.903,1,-7.596,1,0.149,0.612,1.43e-05,0.923,0.774,130.675,4,k-pop
1WKLxJpDqkQ9x1qEDNutoX,NCT 127,2 Baddies - The 4th Album,2 Baddies,69,230293,False,0.596,0.921,2,-2.372,1,0.258,0.153,0.0,0.0922,0.529,171.96,4,k-pop
6F9EKejcV13lR8tZXnawmy,Yuvan Shankar Raja;Deepak Blue;S.P. Abhishek,"Oke Oka Oorilona (From ""Nene Vasthunna"")",Oke Oka Oorilona,46,202718,False,0.651,0.729,0,-8.615,1,0.057,0.308,2.95e-06,0.0705,0.619,150.041,4,k-pop
4kZoZfj7IBg8eo1JZ2vsGO,BTS,Love Yourself 結 'Answer',Go Go,60,235779,False,0.856,0.617,10,-5.308,0,0.084,0.171,0.0,0.0857,0.759,136.081,4,k-pop
3U4aD5lR1h9WrO3eUPaf6H,Raghu Dixit,Just Maath Maathali,Baanina Haniyu,47,164832,False,0.484,0.384,5,-7.282,1,0.0314,0.517,0.0,0.149,0.185,134.242,3,k-pop
5GfhNTwnaC2dUWMKhnLmWX,Anuradha Paudwal,Navratri Special Bhajans Vol-4,Man Leke Aaya Mata Rani Ke Bhawan Mein,47,551360,False,0.477,0.602,8,-10.231,1,0.038,0.981,0.013,0.795,0.689,82.293,3,k-pop
5pvXcMiqTDzUimGj2Vi8uG,Alka Yagnik,Sirf Tum,Dilbar Dilbar,49,343373,False,0.672,0.856,4,-7.423,0,0.108,0.293,0.000342,0.0494,0.723,101.988,4,k-pop
0LdJcUxGJywXLcxdXZ4wsb,Alka Yagnik;Kumar Sanu,Gupt (Original Motion Picture Soundtrack),Mere Khwabon Mein Tu,48,335000,False,0.712,0.741,7,-7.971,0,0.116,0.179,2.78e-06,0.078,0.54,114.975,4,k-pop
3sE4qcXfzn0RbMYlZ4nRWF,Alka Yagnik;Kumar Sanu;Udit Narayan,Dil Hai Tumhaara (Original Motion Picture Soundtrack),Mohabbat Dil Ka Sakoon,49,337840,False,0.666,0.918,11,-6.017,0,0.0905,0.153,0.000256,0.0844,0.814,126.016,4,k-pop
0Puudh380z6cOCgMaTNm7h,j-hope,Jack In The Box,Future,68,139308,False,0.717,0.822,6,-5.249,1,0.0879,0.0652,0.0,0.36,0.764,102.042,4,k-pop
3OC2C8IpFhbUJTeMe55QYn,ENHYPEN,MANIFESTO : DAY 1,ParadoXXX Invasion,72,187490,False,0.727,0.863,1,-3.181,1,0.0879,0.0298,0.0,0.334,0.72,94.952,4,k-pop
29fsVDL9T36N0tyD7ByLdI,BLACKPINK,Kill This Love,Hope Not,63,191030,False,0.556,0.423,4,-4.998,0,0.0274,0.441,0.0,0.0867,0.179,110.086,4,k-pop
4FkMh52ydCzaPYJ8oRkQEf,Yuvan Shankar Raja,Tamil M.A.,Unnakaagathane Inthauriyrullathu,46,290426,False,0.764,0.575,7,-9.989,1,0.0298,0.341,0.000279,0.0824,0.675,110.002,4,k-pop
5icjWEYcqUArDKzxDZmHDg,Anuradha Paudwal,Jai Maa Vaishno Devi,Main Hoon Daasi Teri Datiye,47,338506,False,0.54,0.642,7,-9.579,0,0.0318,0.781,0.0,0.333,0.899,140.042,3,k-pop
5PGMCQZR2AnFXSYvUxVb30,Yuvan Shankar Raja;Rahul Nambiar;Saindhavi,My Playlist: Yuvanshankar Raja,"Adada Mazhaida (From ""Paiya"")",48,267120,False,0.891,0.691,6,-9.417,0,0.0588,0.29,0.00555,0.0596,0.666,120.004,4,k-pop
1GunnGtZCSjLUAPG6yrDUC,BTS,Proof,I NEED U,63,210986,False,0.482,0.858,5,-4.169,0,0.069,0.0218,0.0,0.244,0.737,158.075,4,k-pop
1fNwwml8UcKvhfM6YEVIRh,j-hope,Jack In The Box,What if…,67,136063,False,0.694,0.75,0,-4.16,1,0.0338,0.00421,0.000553,0.0683,0.184,96.654,4,k-pop
7kyUapJyppdjzoAWB6XS14,BTS,You Never Walk Alone,Outro: Wings,66,225446,False,0.651,0.903,11,-3.117,0,0.129,0.00503,0.0,0.0875,0.658,125.032,4,k-pop
675Akyln4LBrmze7Z0ydIO,Yuvan Shankar Raja;Ranjith Govind,Billa 2 (Original Motion Picture Soundtrack),Unakkulle Mirugam,47,258440,False,0.617,0.914,7,-6.173,0,0.0533,0.000301,2.52e-05,0.0635,0.228,149.945,4,k-pop
3gxNkvcP8scSzL6mGznTn3,BTS,Wings,Awake,66,226160,False,0.35,0.498,3,-6.589,1,0.0332,0.023,1.99e-06,0.269,0.34,142.803,4,k-pop
0ahlrrx3m2c7ITOgeXjTIW,Alka Yagnik,My Best Collection - Alka Yagnik,"Jab Haal-e-Dil Tumse Kehne Ko (From ""Salaami"")",48,291240,False,0.569,0.609,2,-10.547,0,0.0307,0.611,0.000166,0.351,0.816,95.184,4,k-pop
4QMMw7v3KYc7lXFWqPXd8L,Yuvan Shankar Raja;Asal Kolaar,"Baby Gurl (From ""Coffee With Kadhal"")","Baby Gurl - From ""Coffee With Kadhal""",47,220000,False,0.758,0.652,10,-6.095,0,0.18,0.684,6.36e-06,0.145,0.594,149.889,4,k-pop
74KVnRz62agLGzRCTVFUdQ,Yuvan Shankar Raja;Andrea Jeremiah,Billa 2 (Original Motion Picture Soundtrack),Madurai Ponnu,47,235853,False,0.831,0.746,5,-6.113,0,0.0407,0.0639,0.00373,0.0673,0.756,120.02,4,k-pop
3YspylwDrs1LuzPONbKmAL,BTS,Proof,FAKE LOVE,63,242333,False,0.522,0.714,2,-4.727,0,0.0461,0.00257,0.0,0.304,0.357,154.904,4,k-pop
4gMPlHHAjOQnUrhsuqHivn,BOL4,Red Diary Page.1,To My Youth,68,222680,False,0.424,0.564,9,-4.619,1,0.0563,0.685,0.0,0.292,0.441,173.334,4,k-pop
1Dww8WMEA5C9jp01ILGzzW,Alka Yagnik;S. P. Balasubrahmanyam,My Best Collection - Alka Yagnik,"Dekha Hai Pehli Baar (From ""Saajan"")",48,373186,False,0.329,0.515,9,-11.252,0,0.0431,0.196,3.13e-06,0.0512,0.961,176.143,3,k-pop
02nbJMpnovYSXre1J1SfRm,Alka Yagnik;Udit Narayan,Raaz (Original Motion Picture Soundtrack),Itna Main Chaahoon - Duet Version,47,321000,False,0.389,0.701,2,-9.935,0,0.0728,0.634,0.0,0.0987,0.6,81.157,4,k-pop
2ZXXwpomdj8xBYl352iyKH,BTS,Proof,Filter,67,180220,False,0.779,0.762,10,-5.188,0,0.0631,0.0224,0.0,0.121,0.859,110.043,4,k-pop
0eG3b2T3SXtPAhD9LLm8xA,ONEUS,MALUS,Same Scent,69,192786,False,0.65,0.914,0,-3.106,0,0.0485,0.112,0.0,0.0731,0.725,98.984,4,k-pop
0CatzXH85XWyBqqdB6qPMB,NCT DREAM,Beatbox - The 2nd Album Repackage,Beatbox,73,205133,False,0.857,0.7,4,-4.189,0,0.074,0.0411,0.0,0.0334,0.773,93.997,4,k-pop
7zpji3CeYShhfemfiE2xMC,Vijay Antony;Haricharan;Srimathumitha,Velayudham (Original Motion Picture Soundtrack),Rathathin Rathamay,47,278240,False,0.737,0.733,4,-7.007,0,0.04,0.58,0.0051,0.119,0.762,125.013,4,k-pop
12PNUTKhfwR8acdU7BjiXC,Yuvan Shankar Raja,"Dope Track (From ""Pyaar Prema Kaadhal"" Original Motion Picture Soundtrack)",Dope Track,46,250684,False,0.622,0.709,0,-5.061,0,0.0513,0.309,6.38e-06,0.163,0.488,160.03,4,k-pop
27S8iOXD7Z58yvJtyk2S9j,BTS,Proof,No More Dream,63,222066,False,0.438,0.864,2,-5.185,1,0.47,0.0118,1.66e-06,0.431,0.594,167.898,4,k-pop
5GKwq4sO5ZHKuWaDmdwMQc,Red Velvet,The Perfect Red Velvet - The 2nd Album Repackage,Bad Boy,71,210817,False,0.714,0.736,2,-3.801,1,0.0457,0.191,0.0,0.0553,0.814,149.985,4,k-pop
3e4tHEcyzEtngkCw8ZBSMS,Gaho,ITAEWON CLASS (Original Television Soundtrack),Start Over,60,202440,False,0.591,0.818,4,-3.532,1,0.073,0.172,0.0,0.126,0.574,108.107,4,k-pop
4eP8Syl3aBEQw3Jy5Bhq0D,BTS;Steve Aoki,Love Yourself 結 'Answer',The Truth Untold,62,242292,False,0.571,0.422,1,-7.561,0,0.0422,0.374,0.0,0.127,0.169,113.016,4,k-pop
4as4XEOR03oGm1STUKl6pa,IU,BBIBBI,BBIBBI,69,194426,False,0.839,0.617,7,-4.692,1,0.331,0.241,0.0,0.3,0.821,143.894,4,k-pop
4QpOqCNx9L7Vy2ThfXOYDf,Jagjit Singh,Saher,Tere Aane Ki Jab Khabar Mehke,48,379906,False,0.681,0.242,9,-18.064,0,0.0333,0.597,0.000192,0.105,0.549,90.635,4,k-pop
6mIjJONoUMvGPT9Kzrab3L,EVERGLOW,-77.82x-78.29,LA DI DA,68,210893,False,0.477,0.85,3,-1.486,0,0.0911,0.00108,0.0,0.0675,0.601,163.845,4,k-pop
18W2OWFsdGCjG7iA4iYpMw,I-LAND,Into the I-LAND,Into the I-LAND,65,217322,False,0.522,0.916,1,-4.766,1,0.0786,0.016,0.0,0.149,0.549,122.046,4,k-pop
3SfbB0Y3saMIQnNctxMVhj,SOYOU,"Guardian (Original Television Soundtrack), Pt. 7",I Miss You,61,169448,False,0.482,0.344,5,-6.002,1,0.0318,0.901,0.0,0.129,0.211,133.499,4,k-pop
6Rkl10M1hGj0bvN3TlQ3KI,Alka Yagnik;Kumar Sanu,Dil Hai Tumhaara (Original Motion Picture Soundtrack),Kasam Khake Kaho,47,353000,False,0.626,0.923,9,-7.012,0,0.046,0.15,6.03e-05,0.0414,0.86,114.021,4,k-pop
2ecGP5xUE5126x6yHa7J6E,TOMORROW X TOGETHER,The Dream Chapter: ETERNITY,Can't You See Me?,67,201445,False,0.59,0.818,9,-2.988,0,0.0771,0.0584,0.0,0.205,0.664,139.925,4,k-pop
7rLvsAO1yb7ElxPhkz60qh,CHEN;BAEKHYUN;XIUMIN,"Moonlovers - Scarlet Heart Ryeo (Original Television Soundtrack), Pt. 1",For You,62,196549,False,0.533,0.838,0,-3.723,1,0.0319,0.102,0.0,0.394,0.449,75.021,4,k-pop
4s80CRYk3rRPZE56NvmFi7,Gummy,Descendants Of The Sun Pt.4 (Original Television Soundtrack),You Are My Everything,62,240590,False,0.343,0.499,6,-5.121,1,0.0387,0.665,0.0,0.119,0.104,131.076,4,k-pop
0EmYZZ8OqeALedVhijSjsg,TOMORROW X TOGETHER,The Dream Chapter: STAR,CROWN,66,230706,False,0.623,0.8,5,-5.819,1,0.0424,0.0497,0.0,0.0619,0.58,110.979,4,k-pop
3pkIaou3w14ytyKYZbg0hc,BLACKPINK,Kill This Love,DDU-DU DDU-DU (Remix),58,201225,False,0.68,0.906,11,-6.195,0,0.0734,0.0341,7.83e-05,0.077,0.68,145.05,4,k-pop
6dMSWNnCW0nQUbhXnQGTnh,Vidyasagar;Kamal Haasan;Karthik,Anbe Sivam (Original Motion Picture Soundtrack),Anbe Sivam,46,258088,False,0.484,0.374,7,-12.881,0,0.0301,0.285,9.79e-05,0.102,0.497,149.833,4,k-pop
04CHEoMbrLOiX8co3EG5dO,TOMORROW X TOGETHER,minisode 2: Thursday's Child,Thursday's Child Has Far To Go,68,211399,False,0.631,0.762,11,-4.208,1,0.105,0.049,0.0,0.0926,0.668,167.14,4,k-pop
5TCmpwdXWcTvUvX52tHuOa,Yuvan Shankar Raja;Hiphop Tamizha,"Arakkiyae (From ""Anbarivu"")","Arakkiyae (From ""Anbarivu"")",46,181109,False,0.733,0.844,1,-5.341,1,0.0908,0.52,0.0,0.0777,0.819,120.032,4,k-pop
0bGJHUPR6ems9tzIljlPFR,BTS,Wings,Begin,66,229740,False,0.566,0.842,9,-5.222,0,0.0442,0.00357,0.000253,0.141,0.308,131.05,4,k-pop
1NzjhpwIgh3bXjxdtv2RbY,Yuvan Shankar Raja;Rahul Nambiar,"Muddhu Muddhu Vaana (From ""Nene Vasthunna"")",Muddhu Muddhu Vaana,45,190480,False,0.727,0.558,7,-12.475,1,0.0447,0.588,0.000376,0.0985,0.586,104.991,4,k-pop
6tzfj4EtmLNJ3SSD4dm6O8,Dhanush;Premgi Amaren;Yuvan Shankar Raja,Pudhupettai,Enga Yeriya,45,318293,False,0.551,0.853,5,-8.803,0,0.0971,0.173,0.00385,0.248,0.791,129.995,4,k-pop
4upRoEWkMWhhMfEgPZMFRP,BTS,Proof,Spring Day,63,274703,False,0.538,0.831,8,-3.735,1,0.0353,0.00708,1.96e-06,0.109,0.461,106.993,4,k-pop
7yAy2gL2rtatS56jzkakhr,JENNIE,BLACKPINK 2021 'THE SHOW' LIVE,SOLO,56,165993,False,0.847,0.551,3,-7.132,0,0.142,0.06,4.37e-06,0.162,0.515,95.036,4,k-pop
56s2s5e8WuBsWVKnmz6J9L,STAYC,WE NEED LOVE,BEAUTIFUL MONSTER,74,180000,False,0.594,0.647,6,-4.347,1,0.0834,0.121,0.0,0.352,0.511,82.321,4,k-pop
0nUftNWYvNCWnjiyeujCR8,BTS,Love Yourself 結 'Answer',MIC Drop,59,238193,False,0.667,0.889,6,-4.851,1,0.0917,0.00912,0.0,0.0816,0.541,169.961,4,k-pop
1AToLLvWghQgiBFef1iGuR,Hwa Sa,Guilty Pleasure,I`m a B,65,167333,False,0.711,0.77,10,-4.724,0,0.0826,0.135,8.9e-06,0.18,0.927,139.968,4,k-pop
6B8MM3PVQtUbZLay7tP7er,NCT DREAM,Hot Sauce - The 1st Album,Hot Sauce,68,195813,False,0.769,0.926,6,-1.627,1,0.0788,0.0127,0.0,0.285,0.551,100.034,4,k-pop
2r8F0VYPom2XP4cKAzWLLE,BTS,Proof,Euphoria,64,228615,False,0.635,0.79,2,-4.897,1,0.0336,0.404,0.0,0.0919,0.577,104.936,4,k-pop
6qtSFL6qFbw7EmaRIsS0IR,Jagjit Singh;Chitra Singh,The Latest,Woh Kaghaz Ki Kashti,48,388998,False,0.705,0.48,11,-12.556,1,0.0399,0.909,0.00473,0.0944,0.8,108.178,3,k-pop
45HQ2LUH4ZruF1KmAnGLbq,BTS,"BTS, THE BEST",Lights,61,290960,False,0.607,0.636,5,-5.605,1,0.0324,0.179,0.0,0.176,0.421,98.997,4,k-pop
6bSwpQYEguyMlkCoWiBt3Y,BTS,Love Yourself 結 'Answer',Trivia 承 : Love,65,225697,False,0.761,0.761,5,-5.721,0,0.0899,0.242,0.0,0.103,0.484,121.971,4,k-pop
0iJVDupX9f0VPwceljd4Ux,Vidyasagar;Sunidhi Chauhan;Yogi B,Kuruvi (Original Motion Picture Soundtrack),Happy New Year,47,243066,False,0.691,0.935,2,-2.791,1,0.431,0.284,0.0,0.132,0.71,118.694,4,k-pop
1VjqXwHU3isibdXLEtXc4q,BTS,Proof,Life Goes On,62,208088,False,0.576,0.698,1,-6.544,1,0.0369,0.00848,0.0,0.367,0.462,81.028,4,k-pop
6PGlNj4xipskvQXJgfAy8i,T. M. Soundararajan,Divine Collections Saravana Bhavane,Ullam Uruguthaiyya,45,368986,False,0.436,0.315,2,-11.79,1,0.0423,0.887,0.0,0.174,0.946,173.628,3,k-pop
1oACG26rFg4XwAkW5oGGUa,Stella Jang,Colors,Colors,58,101635,False,0.734,0.295,11,-8.598,1,0.889,0.636,0.0,0.0741,0.788,199.99,4,k-pop
2Ygw4CPjg1lg4zxTITYY2V,BTS,Proof,DNA,63,223441,False,0.595,0.754,1,-4.527,0,0.0554,0.0245,0.0,0.0726,0.672,129.951,4,k-pop
0OCDOcvQvozjsivREMojzx,Stray Kids,Mixtape : Time Out,Mixtape : Time Out,70,175293,False,0.555,0.945,2,-1.934,1,0.127,0.0453,0.0,0.244,0.389,160.006,4,k-pop
4qbH2EQ2d3cGqtIT8gIlhG,Yuvan Shankar Raja;Krishh;Suchitra,Mankatha (Original Motion Picture Soundtrack),Vaada Bin Laada,46,269266,False,0.79,0.784,10,-6.31,0,0.0421,0.147,0.00303,0.109,0.399,119.956,4,k-pop
0vMk4IrUfSJQkhwZnVX6us,BTS,Proof,Boy In Luv,62,231384,False,0.492,0.931,9,-3.837,0,0.297,0.00244,0.0,0.353,0.444,166.071,4,k-pop
6NbfFVZ01Ttvvqmcok8DxL,BTS,FACE YOURSELF,Crystal Snow,65,323360,False,0.618,0.766,3,-4.507,1,0.0323,0.117,0.0,0.121,0.448,113.997,4,k-pop
6EfGUQtLk3xVc64tk8ihTL,Ilaiyaraaja,Muthal Mariyathai (Original Motion Picture Soundtrack),Hey Kiliyirukku,46,68205,False,0.803,0.572,0,-9.308,1,0.205,0.811,0.00338,0.0962,0.79,112.478,3,k-pop
1hIuSG6xV4RDgD8bDVKP7N,BTS,Proof,Dynamite,66,199293,False,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0933,0.737,114.044,4,k-pop
4gJ6m8P4nBeCn0Y6294Lee,Vidyasagar;Kalyani Pradeep,Raman Thediya Seethai (Original Motion Picture Soundtrack),Mazhai Nindra,46,288333,False,0.628,0.847,4,-4.371,0,0.0471,0.345,0.00284,0.425,0.627,78.0,4,k-pop
2HPVvTJ5BZGLOXTyrPH3wy,Yuvan Shankar Raja;Bhavatharini;Rizwan,Maanaadu (Original Motion Picture Soundtrack),Meherezylaa,46,259200,False,0.734,0.721,9,-5.806,0,0.0556,0.157,2.96e-06,0.256,0.387,100.043,4,k-pop
2eilJpx0bKCA0AEVrWYJOV,Yuvan Shankar Raja;Gana Bala,Vai Raja Vai (Original Motion Picture Soundtrack),Vandha Kadha,46,212291,False,0.727,0.765,6,-5.036,0,0.12,0.207,0.0,0.0726,0.813,66.484,4,k-pop
7CCGHQ9FNc6Ejh9nhy8bGh,Anuradha Paudwal,Shiv Amritwani,Shiv Amritwani,47,2957840,False,0.598,0.623,6,-7.399,0,0.0817,0.817,0.0,0.0538,0.935,143.031,4,k-pop
3Gf3nkzhkr1SO6dgFEnDrw,T. M. Soundararajan,Karpanai Endralum,Azhagendra Sollukku,45,343973,False,0.334,0.594,9,-8.111,0,0.053,0.748,3.93e-06,0.0733,0.918,184.924,3,k-pop
1YS53PnTAikJSZjSN15tbR,Ilaiyaraaja;S. Janaki,Auto Raaja,Sangathil Padatha,46,258146,False,0.554,0.358,11,-11.017,0,0.043,0.929,0.207,0.217,0.78,80.783,4,k-pop
5dEL0m9Wo4wxOpPKYyhpVb,Ilaiyaraaja,Voice Of Isaignani Ilaiyaraja Vol -1,"April Mayilae (From ""Idhayam"")",46,310085,False,0.592,0.703,2,-9.091,1,0.0572,0.717,2.54e-06,0.082,0.702,76.75,4,k-pop
0Nd4TdihAUearvj37QMvjF,Ilaiyaraaja,Panakkaran (Original Motion Picture Soundtrack),Ullukulla Chakaravarthy,46,271706,False,0.598,0.496,4,-8.787,1,0.0497,0.763,0.0,0.122,0.747,82.029,4,k-pop
6rurduYegrf5XSZrphuyF2,SEVENTEEN,SEVENTEEN 4th Album Repackage 'SECTOR 17',Circles,67,239613,False,0.65,0.456,1,-5.742,1,0.0299,0.659,0.0,0.122,0.475,82.063,4,k-pop
2WmUiGBse5FhZ6XhK86jXe,Jagjit Singh,Tum Bin,Koi Fariyaad,47,541346,False,0.403,0.439,9,-15.154,0,0.0555,0.073,0.00069,0.0828,0.325,84.822,4,k-pop
2ZH9LPIKLzTvgZi2AKmKQi,Raghu Dixit;Anne Amie,Koode,Aararo,46,247590,False,0.311,0.224,11,-10.918,1,0.032,0.878,1.27e-05,0.0932,0.194,165.559,4,k-pop
7GkHIsnziYgk6j1lx2TK6H,BIBI,Twenty-Five Twenty-One OST Part 3,"Very, Slowly",62,214851,False,0.528,0.423,8,-7.381,1,0.0264,0.678,0.00148,0.167,0.249,135.917,4,k-pop
6VJPFl2Jf1tnGhwaTgv04v,Raghu Dixit;Benny Dayal,Koode,Paranne,46,258088,False,0.717,0.743,10,-9.092,1,0.0439,0.184,0.000771,0.0984,0.46,135.963,4,k-pop
2FfgDLrH2ryEpQlHQsftlY,Anupam Roy,Hemlock Society,Ekhon Onek Raat,48,225976,False,0.727,0.564,9,-9.797,1,0.0567,0.707,0.0,0.104,0.616,97.008,4,k-pop
4JmbtS0Muijl37KP9lDscy,SUNMI,Heart Burn,Heart Burn,71,193173,False,0.84,0.656,6,-5.162,0,0.0401,0.0287,4.38e-06,0.0714,0.783,121.99,4,k-pop
2oVHb8wyg6oC2iNpGBNvx1,HEIZE,Hotel del Luna (Original Television Soundtrack) Pt.5,내 맘을 볼 수 있나요,63,225785,False,0.397,0.166,9,-10.678,1,0.0349,0.884,0.0,0.1,0.131,134.708,4,k-pop
4c1WgUnHXq2LEncGHKgj1I,BTS;Charli XCX,Dream Glow (BTS World Original Soundtrack) [Pt. 1],Dream Glow (BTS World Original Soundtrack) - Pt. 1,62,187457,False,0.735,0.74,0,-3.837,0,0.0519,0.0967,0.0,0.101,0.541,141.948,4,k-pop
7aPMgglPJcmvai8MW8W0vN,Alka Yagnik,Tere Naam,Man Basia,46,184826,False,0.245,0.329,10,-7.482,0,0.0357,0.848,1.17e-06,0.164,0.126,78.394,5,k-pop
5PURTIpVPE45Al5IV0QJOS,All Ok;Ashika Ranganath,Mallige Hoova,Mallige Hoova,44,177600,False,0.798,0.906,6,-3.874,0,0.097,0.225,0.000337,0.05,0.721,100.003,4,k-pop
6Y8BfAciA0NFKxRL61MMM1,Vidyasagar;M. G. Sreekumar;K. S. Chithra,Varnappakittu (Original Motion Picture Soundtrack),Vellinilaa Thullikalo,46,291632,False,0.668,0.753,9,-8.569,1,0.0421,0.0122,0.00544,0.155,0.495,119.976,4,k-pop
46WaBBaEHzgbN88Ew0nh50,GFRIEND,回:Walpurgis Night,MAGO,69,199133,False,0.621,0.821,6,-3.662,0,0.0364,0.00548,0.000578,0.142,0.646,120.062,4,k-pop
4i3c6yGBiS2Nkkb3LURQQ2,Anuradha Paudwal;Sonu Nigam,Top Navratri Bhajans Vol-6,O Aaye Tere Bhawan,46,319600,False,0.565,0.683,1,-11.099,0,0.0391,0.616,0.0,0.218,0.964,81.795,3,k-pop
